Time,FRET,Error,Enzyme,Replicate,RNA,DNA
3779.838,0.34058313632781717,0,2e-07,1,2.5e-07,5e-07
4518.47,0.26615489262462344,0,2e-07,1,2.5e-07,5e-07
4518.47,0.3034439574201628,0,2e-07,1,2.5e-07,5e-07
5257.102,0.33135666763089383,0,2e-07,1,2.5e-07,5e-07
5257.102,0.31232914160743575,0,2e-07,1,2.5e-07,5e-07
5995.734,0.3249046475490889,0,2e-07,1,2.5e-07,5e-07
5995.734,0.33719314497452524,0,2e-07,1,2.5e-07,5e-07
6734.366,0.3016548463356974,0,2e-07,1,2.5e-07,5e-07
6734.366,0.3134610196924737,0,2e-07,1,2.5e-07,5e-07
7472.998,0.3054101221640489,0,2e-07,1,2.5e-07,5e-07
7472.998,0.3159394212025791,0,2e-07,1,2.5e-07,5e-07
8211.63,0.3031332578331446,0,2e-07,1,2.5e-07,5e-07
8211.63,0.30838605465069324,0,2e-07,1,2.5e-07,5e-07
8950.262,0.29477882523567805,0,2e-07,1,2.5e-07,5e-07
8950.262,0.30033818938605616,0,2e-07,1,2.5e-07,5e-07
9688.894,0.2965621020951499,0,2e-07,1,2.5e-07,5e-07
9688.894,0.2883873231201029,0,2e-07,1,2.5e-07,5e-07
10427.526,0.28175716900549114,0,2e-07,1,2.5e-07,5e-07
10427.526,0.2936964582534203,0,2e-07,1,2.5e-07,5e-07
11166.158,0.28441193021947103,0,2e-07,1,2.5e-07,5e-07
11166.158,0.28530588907947396,0,2e-07,1,2.5e-07,5e-07
0.0,0.3238938053097345,0,3e-07,1,2.5e-07,5e-07
0.0,0.32227204783258595,0,3e-07,1,2.5e-07,5e-07
825.31,0.30979041056560436,0,3e-07,1,2.5e-07,5e-07
825.31,0.30948817719245736,0,3e-07,1,2.5e-07,5e-07
1563.942,0.2876392847888054,0,3e-07,1,2.5e-07,5e-07
1563.942,0.26040799333888426,0,3e-07,1,2.5e-07,5e-07
2302.574,0.30845091791837354,0,3e-07,1,2.5e-07,5e-07
2302.574,0.30077826949488784,0,3e-07,1,2.5e-07,5e-07
3041.206,0.24986046511627907,0,3e-07,1,2.5e-07,5e-07
3041.206,0.25101214574898784,0,3e-07,1,2.5e-07,5e-07
3779.838,0.2929245832847651,0,3e-07,1,2.5e-07,5e-07
3779.838,0.35891316320910593,0,3e-07,1,2.5e-07,5e-07
4518.47,0.32078083898657067,0,3e-07,1,2.5e-07,5e-07
4518.47,0.3413679762091094,0,3e-07,1,2.5e-07,5e-07
5257.102,0.3204035237283319,0,3e-07,1,2.5e-07,5e-07
5257.102,0.29162644787644787,0,3e-07,1,2.5e-07,5e-07
5995.734,0.32438639299555044,0,3e-07,1,2.5e-07,5e-07
5995.734,0.33248844490830476,0,3e-07,1,2.5e-07,5e-07
6734.366,0.3206630465847385,0,3e-07,1,2.5e-07,5e-07
6734.366,0.3304401735895846,0,3e-07,1,2.5e-07,5e-07
7472.998,0.3056339922011564,0,3e-07,1,2.5e-07,5e-07
7472.998,0.31724035166145137,0,3e-07,1,2.5e-07,5e-07
8211.63,0.3077420188703632,0,3e-07,1,2.5e-07,5e-07
8211.63,0.3242064089062735,0,3e-07,1,2.5e-07,5e-07
8950.262,0.3097054182009469,0,3e-07,1,2.5e-07,5e-07
8950.262,0.3272476219699294,0,3e-07,1,2.5e-07,5e-07
9688.894,0.29888983774551664,0,3e-07,1,2.5e-07,5e-07
9688.894,0.32290929673128627,0,3e-07,1,2.5e-07,5e-07
10427.526,0.29001351185358065,0,3e-07,1,2.5e-07,5e-07
10427.526,0.28856142046140837,0,3e-07,1,2.5e-07,5e-07
11166.158,0.29237852901975037,0,3e-07,1,2.5e-07,5e-07
11166.158,0.30278024628665734,0,3e-07,1,2.5e-07,5e-07
0.0,0.3231905465288035,0,5e-07,1,2.5e-07,5e-07
0.0,0.3202280912364946,0,5e-07,1,2.5e-07,5e-07
825.31,0.30757666867107636,0,5e-07,1,2.5e-07,5e-07
825.31,0.3160754234579738,0,5e-07,1,2.5e-07,5e-07
1563.942,0.23251417769376181,0,5e-07,1,2.5e-07,5e-07
1563.942,0.2673380636301213,0,5e-07,1,2.5e-07,5e-07
2302.574,0.30132697182048607,0,5e-07,1,2.5e-07,5e-07
2302.574,0.3008807045636509,0,5e-07,1,2.5e-07,5e-07
3041.206,0.25841564200765976,0,5e-07,1,2.5e-07,5e-07
3041.206,0.2994475138121547,0,5e-07,1,2.5e-07,5e-07
3779.838,0.33272030651340995,0,5e-07,1,2.5e-07,5e-07
3779.838,0.3194142380745252,0,5e-07,1,2.5e-07,5e-07
4518.47,0.3107176645492634,0,5e-07,1,2.5e-07,5e-07
4518.47,0.3002630590003758,0,5e-07,1,2.5e-07,5e-07
5257.102,0.3044280442804428,0,5e-07,1,2.5e-07,5e-07
5257.102,0.3077505298213745,0,5e-07,1,2.5e-07,5e-07
5995.734,0.3183537600242094,0,5e-07,1,2.5e-07,5e-07
5995.734,0.32503436688559645,0,5e-07,1,2.5e-07,5e-07
6734.366,0.3168875105723146,0,5e-07,1,2.5e-07,5e-07
6734.366,0.3121301775147929,0,5e-07,1,2.5e-07,5e-07
7472.998,0.2991640400164451,0,5e-07,1,2.5e-07,5e-07
7472.998,0.2987012987012987,0,5e-07,1,2.5e-07,5e-07
8211.63,0.31091035441278664,0,5e-07,1,2.5e-07,5e-07
8211.63,0.31963397013966927,0,5e-07,1,2.5e-07,5e-07
8950.262,0.31466547192353644,0,5e-07,1,2.5e-07,5e-07
8950.262,0.3309812930751559,0,5e-07,1,2.5e-07,5e-07
9688.894,0.28648332358104156,0,5e-07,1,2.5e-07,5e-07
9688.894,0.29359850839030455,0,5e-07,1,2.5e-07,5e-07
10427.526,0.286257041792218,0,5e-07,1,2.5e-07,5e-07
10427.526,0.3077244258872651,0,5e-07,1,2.5e-07,5e-07
11166.158,0.3086608164822587,0,5e-07,1,2.5e-07,5e-07
11166.158,0.298340503995083,0,5e-07,1,2.5e-07,5e-07
